customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8095-WANWK,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",45.25,428.70,No
3030-ZKIWL,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.05,20.05,No
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,"Two year",Yes,"Mailed check",69.55,4459.15,No
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.50,1167.60,No
2800-VEQXM,Female,0,No,No,3,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Mailed check",74.75,238.10,No
7538-GWHML,Female,0,No,No,2,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",69.65,145.15,Yes
5533-RJFTJ,Male,0,No,No,49,No,"No phone service",DSL,No,No,Yes,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",30.20,1453.10,No
3859-CVCET,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",45.65,191.05,Yes
0214-JHPFW,Female,0,Yes,No,70,No,"No phone service",DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",57.80,4039.30,No
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Bank transfer (automatic)",19.85,1039.45,No
3088-FVYWK,Male,0,Yes,Yes,53,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",25.55,1336.10,No
3276-HDUEG,Female,0,No,No,1,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",75.05,75.05,Yes
9092-GDZKO,Male,0,No,No,22,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card (automatic)",24.85,493.40,No
0823-HSCDJ,Male,1,No,No,52,No,"No phone service",DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",49.15,2550.90,Yes
3729-OWRVL,Male,1,No,No,65,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",110.35,7246.15,No
2324-AALNO,Female,0,No,No,48,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",24.55,1203.95,No
0822-GAVAP,Female,0,No,No,2,No,"No phone service",DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",34.70,62.25,Yes
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,No,"Mailed check",107.95,313.60,No
2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",81.40,3775.85,No
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Electronic check",80.00,80.00,Yes
7501-IWUNG,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",73.80,4616.05,No
4957-TREIR,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,"Credit card (automatic)",64.40,195.65,No
7251-LJBQN,Female,1,No,No,40,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",103.75,4188.40,No
8040-MNRTF,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Mailed check",71.10,71.10,No
1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Electronic check",49.90,49.90,No
5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Bank transfer (automatic)",24.60,1266.40,No
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",49.25,91.10,Yes
0946-FKYTX,Male,0,No,No,52,No,"No phone service",DSL,No,Yes,No,No,No,No,"One year",No,"Mailed check",30.10,1623.40,No
5076-YVXCM,Male,0,No,No,51,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Bank transfer (automatic)",83.40,4149.45,No
8262-COGGB,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.45,20.45,No
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,"One year",Yes,"Bank transfer (automatic)",75.25,2344.50,No
9620-QJREV,Male,0,No,Yes,47,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",20.55,1013.05,No
2276-YDAVZ,Female,0,No,No,3,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",75.10,270.70,Yes
2682-KEVRP,Female,1,No,No,22,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",20.05,417.00,No
2480-JZOSN,Female,0,Yes,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.65,20.65,No
0078-XZMHT,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",85.15,6316.20,No
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",50.15,168.15,Yes
9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,"One year",Yes,"Bank transfer (automatic)",84.95,4018.05,No
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"Two year",Yes,"Credit card (automatic)",66.50,4811.60,No
1525-LNLOJ,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,"Two year",Yes,"Bank transfer (automatic)",63.30,4189.70,No
9450-TRJUU,Male,0,No,No,35,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,No,"Electronic check",83.15,2848.45,No
1766-GKNMI,Male,0,No,No,29,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",84.90,2516.20,No
6942-LBFDP,Female,0,No,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.55,33.60,No
1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,"Mailed check",49.25,208.45,No
7133-VBDCG,Female,0,No,No,25,Yes,No,"Fiber optic",Yes,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",79.85,2015.35,Yes
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,"Two year",Yes,"Mailed check",59.60,3739.80,No
8329-UTMVM,Male,1,No,No,27,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",104.65,2964.00,No
3014-WJKSM,Male,0,Yes,No,29,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Credit card (automatic)",75.30,2263.40,No
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",80.10,2211.80,No
1029-QFBEN,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.55,19.55,Yes
7929-DMBCV,Female,0,Yes,No,20,Yes,No,"Fiber optic",No,No,Yes,Yes,No,No,Month-to-month,Yes,"Mailed check",81.00,1683.70,No
9661-JALZV,Female,0,No,No,58,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",24.70,1519.00,No
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,"Fiber optic",Yes,No,No,Yes,No,No,Month-to-month,Yes,"Mailed check",86.00,1164.05,No
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",25.40,1710.90,No
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",89.15,4245.55,No
0114-IGABW,Female,0,Yes,No,71,No,"No phone service",DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",58.25,4145.90,No
9944-AEXBM,Male,0,No,No,32,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",85.65,2664.30,No
1853-ARAAQ,Female,0,No,No,26,No,"No phone service",DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",50.35,1277.50,No
6952-OMNWB,Male,1,Yes,No,68,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Credit card (automatic)",80.35,5589.30,No
4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.20,34.75,No
8434-VGEQQ,Male,0,Yes,Yes,61,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.55,1305.95,No
4952-YSOGZ,Female,0,Yes,Yes,4,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",85.95,381.30,Yes
1589-AGTLK,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",45.35,141.50,Yes
5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.50,3105.55,Yes
6549-YMFAW,Male,1,Yes,No,9,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",21.25,204.55,No
4950-HKQTE,Female,0,No,No,22,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",26.25,605.90,No
6786-OBWQR,Female,0,Yes,Yes,5,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",80.85,356.10,No
2684-EIWEO,Female,1,No,No,30,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,No,No,Month-to-month,No,"Credit card (automatic)",91.70,2758.15,Yes
2753-JMMCV,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Credit card (automatic)",74.20,4805.65,No
6439-GTPCA,Female,0,No,No,45,Yes,Yes,"Fiber optic",No,No,Yes,Yes,No,No,Month-to-month,Yes,"Electronic check",87.25,3941.70,Yes
6621-YOBKI,Male,0,No,No,5,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.35,92.75,No
1216-JWVUX,Male,0,Yes,Yes,25,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",75.50,1901.05,No
7564-GHCVB,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,"Two year",No,"Bank transfer (automatic)",79.05,5730.70,No
1173-NOEYG,Female,0,Yes,No,27,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,No,"Bank transfer (automatic)",90.15,2423.40,No
7595-EHCDL,Male,0,Yes,Yes,32,No,"No phone service",DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",50.60,1653.45,No
6647-ZEDXT,Female,0,No,No,30,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",No,"Credit card (automatic)",110.45,3327.05,No
2521-NPUZR,Male,0,Yes,No,70,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,No,Yes,"Two year",No,"Credit card (automatic)",101.00,7085.50,No
1307-TVUFB,Male,1,No,No,42,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",79.35,3344.10,No
7503-MIOGA,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",89.85,6697.35,No
4381-MHQDC,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"Two year",Yes,"Mailed check",65.00,2879.90,No
6923-JHPMP,Female,0,No,No,2,Yes,No,"Fiber optic",Yes,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",80.45,137.10,No
5138-WVKYJ,Male,0,No,No,10,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",98.55,1008.55,Yes
4018-PPNDW,Female,0,Yes,Yes,61,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",24.10,1551.60,No
1635-FJFCC,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",44.05,202.15,No
2499-AJYUA,Female,1,Yes,No,72,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",110.80,7882.25,No
6919-ELBGL,Male,1,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",114.95,8196.40,No
3966-HRMZA,Female,1,No,No,3,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,No,"Mailed check",75.05,202.90,No
6425-JWTDV,Male,0,Yes,No,48,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.25,855.10,No
8405-IGQFX,Female,0,No,No,63,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,No,"One year",Yes,"Credit card (automatic)",90.05,5817.00,No
8224-IVVPA,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",56.70,1652.95,No
9477-LGWQI,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Credit card (automatic)",80.15,5600.15,No
1410-RSCMR,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,"Credit card (automatic)",71.35,515.75,No
0139-IVFJG,Female,0,Yes,No,2,Yes,No,"Fiber optic",Yes,Yes,No,No,Yes,No,Month-to-month,No,"Electronic check",90.35,190.50,No
6683-VLCTZ,Male,1,No,No,20,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",98.55,1842.80,Yes
5730-DBDSI,Male,0,No,No,66,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.70,1253.80,No
0030-FNXPP,Female,0,No,No,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.85,57.20,No
2189-WWOEW,Female,0,No,Yes,15,Yes,No,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",85.90,1269.55,Yes
5684-FJVYR,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,No,No,"Two year",Yes,"Bank transfer (automatic)",90.35,6563.40,No
4013-GUXND,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.80,20.80,No
1894-IGFSG,Female,0,No,No,22,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",89.25,1907.85,Yes
7379-POKDZ,Male,0,Yes,No,3,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",70.30,208.85,Yes
1266-NZYUI,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"Two year",No,"Bank transfer (automatic)",66.85,4758.80,No
7969-FFOWG,Male,0,Yes,Yes,65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.90,1292.60,No
4718-DHSMV,Female,0,No,No,11,No,"No phone service",DSL,No,No,No,No,Yes,No,Month-to-month,Yes,"Mailed check",35.80,363.15,No
5175-WLYXL,Male,0,No,No,22,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",78.85,1600.25,No
7817-OMJNA,Male,0,No,No,14,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",20.40,275.70,No
8728-SKJLR,Male,0,No,No,41,Yes,No,"Fiber optic",No,No,No,Yes,No,No,Month-to-month,Yes,"Electronic check",74.25,3089.10,No
3137-NYQQI,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,"One year",No,"Mailed check",64.80,1175.60,No
7706-DZNKK,Male,0,No,No,11,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card (automatic)",20.45,237.30,No
0236-HFWSV,Male,0,No,No,15,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",93.35,1444.65,Yes
3900-AQPHZ,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.90,19.90,Yes
5842-POCOP,Female,0,Yes,No,5,Yes,No,"Fiber optic",Yes,No,Yes,No,No,Yes,Month-to-month,Yes,"Mailed check",88.90,454.15,Yes
2037-XJFUP,Male,0,Yes,No,33,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",95.80,3036.75,Yes
8823-RLPWL,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Credit card (automatic)",110.65,8065.65,No
9505-SQFSW,Female,0,Yes,Yes,3,No,"No phone service",DSL,No,Yes,No,No,No,Yes,Month-to-month,No,"Mailed check",40.30,92.50,No
7314-OXENN,Male,0,No,No,2,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",82.00,184.65,Yes
3758-CKOQL,Female,0,Yes,No,59,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,No,Yes,"One year",Yes,"Credit card (automatic)",107.00,6152.30,No
0322-CHQRU,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Electronic check",45.35,89.50,Yes
5676-CFLYY,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",73.35,5154.50,No
7521-AFHAB,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",44.80,220.45,No
0285-INHLN,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",54.75,1510.30,No
4678-DVQEO,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Electronic check",52.20,52.20,Yes
5125-CNDSP,Male,0,No,Yes,63,No,"No phone service",DSL,Yes,Yes,No,Yes,No,No,"One year",Yes,"Bank transfer (automatic)",40.60,2588.95,No
0691-IFBQW,Female,1,No,No,46,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",110.00,4874.80,Yes
4992-LTJNE,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,No,"Two year",No,"Bank transfer (automatic)",55.30,3983.60,No
2202-OUTMO,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,"Bank transfer (automatic)",60.85,2003.60,No
0810-BDHAW,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,"One year",No,"Electronic check",78.40,1832.40,No
0229-LFJAF,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,"Two year",No,"Bank transfer (automatic)",69.65,4908.25,No
7131-ZQZNK,Female,0,Yes,Yes,60,No,"No phone service",DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",59.85,3590.20,No
3442-ZHHCC,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,"One year",Yes,"Credit card (automatic)",76.90,5023.00,No
5726-CVNYA,Female,0,Yes,Yes,8,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",19.85,146.60,No
9871-ELEYA,Female,0,No,Yes,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,"Two year",No,"Credit card (automatic)",67.65,2339.30,No
4257-GAESD,Female,0,No,No,6,No,"No phone service",DSL,No,No,No,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",45.00,298.70,No
5173-WXOQV,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,"Mailed check",64.20,143.65,No
2040-OBMLJ,Male,0,No,No,31,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,"One year",No,"Credit card (automatic)",81.70,2548.65,No
6286-ZHAOK,Female,0,Yes,Yes,20,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer (automatic)",25.55,507.40,No
3807-XHCJH,Female,0,Yes,Yes,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",20.00,20.00,No
3009-JWMPU,Male,0,No,No,62,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",96.75,6125.40,Yes
5671-RQRLP,Female,1,Yes,No,70,Yes,Yes,"Fiber optic",No,No,No,No,No,No,"Two year",Yes,"Credit card (automatic)",75.65,5411.40,No
1450-GALXR,Female,0,No,No,10,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",98.50,1058.25,Yes
8859-AXJZP,Male,0,Yes,Yes,39,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",23.80,903.80,No
3174-AKMAS,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,"Two year",Yes,"Credit card (automatic)",64.20,3009.50,No
3138-BKYAV,Male,0,No,No,6,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",85.35,489.45,Yes
9926-PJHDQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",76.80,5468.45,No
7382-DFJTU,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,"Credit card (automatic)",55.20,1058.10,No
2798-NYLMZ,Male,0,Yes,No,71,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",108.55,7616.00,No
4289-DTDKW,Male,0,Yes,No,40,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",101.30,4113.10,Yes
1820-TQVEV,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",69.55,69.55,Yes
2239-JALAW,Male,0,No,No,58,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",103.25,6017.65,Yes
4853-RULSV,Male,0,No,No,70,Yes,Yes,"Fiber optic",Yes,No,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",104.00,7250.15,Yes
8098-TDCBU,Female,0,Yes,No,42,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Electronic check",25.25,1108.20,No
3551-GAEGL,Male,0,Yes,Yes,34,No,"No phone service",DSL,Yes,No,No,No,No,No,"One year",No,"Bank transfer (automatic)",30.40,938.65,No
4785-NKHCX,Male,1,No,No,5,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",20.05,94.15,No
3196-NVXLZ,Female,0,No,No,25,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Mailed check",84.60,2088.05,No
6275-YDUVO,Female,0,No,No,2,Yes,No,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,Yes,"Mailed check",86.20,178.70,Yes
0036-IHMOT,Female,0,Yes,Yes,55,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",103.70,5656.75,No
0115-TFERT,Male,0,Yes,No,21,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",111.20,2317.10,Yes
4178-EGMON,Male,0,Yes,No,70,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,No,No,"Two year",Yes,"Credit card (automatic)",88.00,5986.45,No
4220-TINQT,Female,0,Yes,No,61,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",106.35,6751.35,No
5318-YKDPV,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",79.15,3566.60,No
7975-TZMLR,Male,0,No,No,47,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",103.10,4889.30,No
0295-QVKPB,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,"Credit card (automatic)",63.95,318.10,No
4335-BSMJS,Female,0,No,No,62,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",25.80,1563.95,No
2311-QYMUQ,Female,0,Yes,Yes,16,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",89.45,1430.25,Yes
3643-AHCFP,Male,1,Yes,No,7,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",95.60,644.35,Yes
